MES,ADYEN_TIME,TIPO,GATEWAY_TOKEN,ADQUIRIENTE,MERCHANT_ACCOUNT,REFERENCE_MODEL,ADQ_VENTAS,RAPPI_VENTAS,CONCILIACION,ADQ_TRX,RAPPI_TRX
2021-01-06,2021-01-07,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,875234.31,875234.31,1.0,12826,12826
2021-01-06,2021-01-07,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,519.9,519.90,1.0,9,9
2021-01-06,2021-01-07,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2272.4,2272.40,1.0,64,64
2021-01-06,2021-01-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,12.96,12.96,1.0,1,1
2021-01-06,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-1397.25,,0,19
2021-01-06,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-989.16,,0,1
2021-01-06,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-1451.73,,0,10
2021-01-06,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-29.90,,0,1
2021-01-06,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,66.04,,0,1
2021-01-06,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,3900.07,,0,45
2021-01-07,2021-01-07,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-41690.8,-41690.80,1.0,711,711
2021-01-07,2021-01-07,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-108890.13,-108890.13,1.0,1304,1304
2021-01-07,2021-01-07,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3348.7999999999997,-3348.80,0.9999999999999999,73,73
2021-01-07,2021-01-07,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,7139.03,7139.03,1.0,152,152
2021-01-07,2021-01-07,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1781163.32,1781163.32,1.0,14676,14676
2021-01-07,2021-01-07,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2332547.83,2332547.83,1.0,31310,31310
2021-01-07,2021-01-07,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,2398.45,2398.45,1.0,32,32
2021-01-07,2021-01-07,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,175219.0,175219.00,1.0,5547,5547
2021-01-07,2021-01-07,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,150.0,150.00,1.0,3,3
2021-01-07,2021-01-08,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-9672.58,-9672.58,1.0,143,143
2021-01-07,2021-01-08,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-17249.65,-17249.65,1.0,319,319
2021-01-07,2021-01-08,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-717.5999999999999,-717.60,0.9999999999999999,15,15
2021-01-07,2021-01-08,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3867.77,3867.77,1.0,75,75
2021-01-07,2021-01-08,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,286831.19,286831.19,1.0,3184,3184
2021-01-07,2021-01-08,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,904781.4,904781.40,1.0,13254,13254
2021-01-07,2021-01-08,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,448.0,448.00,1.0,7,7
2021-01-07,2021-01-08,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,1913.6,1913.60,1.0,38,38
2021-01-07,2021-01-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,45.0,45.00,1.0,1,1
2021-01-07,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-807.82,,0,16
2021-01-07,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-714.03,,0,2
2021-01-07,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-5178.44,,0,20
2021-01-07,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-29.90,,0,1
2021-01-07,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,403.15,,0,3
2021-01-07,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,3136.65,,0,33
2021-01-08,2021-01-08,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-37894.73,-37894.73,1.0,634,634
2021-01-08,2021-01-08,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-114306.6,-114306.60,1.0,1268,1268
2021-01-08,2021-01-08,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3707.6,-3707.60,1.0,93,93
2021-01-08,2021-01-08,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,10011.88,10011.88,1.0,182,182
2021-01-08,2021-01-08,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1914128.48,1914128.48,1.0,15999,15999
2021-01-08,2021-01-08,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2576765.67,2576765.67,1.0,34530,34530
2021-01-08,2021-01-08,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,3235.04,3235.04,1.0,23,23
2021-01-08,2021-01-08,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,190909.1,190909.10,1.0,6162,6162
2021-01-08,2021-01-08,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,2605.0,2605.00,1.0,5,5
2021-01-08,2021-01-09,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-4924.06,-4924.06,1.0,102,102
2021-01-08,2021-01-09,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-17122.4,-17122.40,1.0,353,353
2021-01-08,2021-01-09,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-299.0,-299.00,1.0,8,8
2021-01-08,2021-01-09,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,6774.63,6774.63,1.0,105,105
2021-01-08,2021-01-09,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,353307.15,353307.15,1.0,3973,3973
2021-01-08,2021-01-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1324458.17,1324458.17,1.0,18640,18640
2021-01-08,2021-01-09,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,268.5,268.50,1.0,6,6
2021-01-08,2021-01-09,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,4006.6,4006.60,1.0,106,106
2021-01-08,2021-01-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,20.0,20.00,1.0,1,1
2021-01-08,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-689.01,,0,19
2021-01-08,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-17.50,,0,1
2021-01-08,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-186.42,,0,8
2021-01-08,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,158.27,,0,3
2021-01-08,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,3444.56,,0,45
2021-01-09,2021-01-09,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-34169.78,-34169.78,1.0,665,665
2021-01-09,2021-01-09,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-60232.18,-60232.18,1.0,1141,1141
2021-01-09,2021-01-09,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3767.3999999999996,-3767.40,0.9999999999999999,74,74
2021-01-09,2021-01-09,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,9721.13,9721.13,1.0,154,154
2021-01-09,2021-01-09,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1825413.08,1825413.08,1.0,15857,15857
2021-01-09,2021-01-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2569603.24,2569603.24,1.0,34016,34016
2021-01-09,2021-01-09,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,76.0,76.00,1.0,1,1
2021-01-09,2021-01-09,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,3268.46,3268.46,1.0,27,27
2021-01-09,2021-01-09,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,191974.9,191974.90,1.0,6046,6046
2021-01-09,2021-01-09,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,120.0,120.00,1.0,2,2
2021-01-09,2021-01-10,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-7094.61,-7094.61,1.0,131,131
2021-01-09,2021-01-10,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-17844.06,-17844.06,1.0,386,386
2021-01-09,2021-01-10,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-448.5,-448.50,1.0,11,11
2021-01-09,2021-01-10,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,6382.7,6382.70,1.0,78,78
2021-01-09,2021-01-10,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,350587.51,350587.51,1.0,3938,3938
2021-01-09,2021-01-10,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1296856.54,1296856.54,1.0,18416,18416
2021-01-09,2021-01-10,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,3308.0,3308.00,1.0,14,14
2021-01-09,2021-01-10,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,3049.7999999999997,3049.80,0.9999999999999999,81,81
2021-01-09,2021-01-10,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,80.0,80.00,1.0,1,1
2021-01-09,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-1226.70,,0,19
2021-01-09,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-65.65,,0,5
2021-01-09,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-29.90,,0,1
2021-01-09,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,530.95,,0,6
2021-01-09,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,4379.22,,0,46
2021-01-10,2021-01-10,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-22494.89,-22494.89,1.0,462,462
2021-01-10,2021-01-10,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-53064.56,-53064.56,1.0,1010,1010
2021-01-10,2021-01-10,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-2122.9,-2122.90,1.0,44,44
2021-01-10,2021-01-10,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,7455.18,7455.18,1.0,129,129
2021-01-10,2021-01-10,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1318274.55,1318274.55,1.0,13458,13458
2021-01-10,2021-01-10,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,10.0,10.00,1.0,1,1
2021-01-10,2021-01-10,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2474283.89,2474283.89,1.0,34508,34508
2021-01-10,2021-01-10,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,3915.85,3915.85,1.0,23,23
2021-01-10,2021-01-10,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,168322.19999999998,168322.20,0.9999999999999998,5315,5315
2021-01-10,2021-01-10,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,2.0,2.00,1.0,1,1
2021-01-10,2021-01-11,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-7351.75,-7351.75,1.0,92,92
2021-01-10,2021-01-11,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-12641.02,-12641.02,1.0,300,300
2021-01-10,2021-01-11,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-119.6,-119.60,1.0,4,4
2021-01-10,2021-01-11,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3144.92,3144.92,1.0,74,74
2021-01-10,2021-01-11,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,239518.07,239518.07,1.0,3040,3040
2021-01-10,2021-01-11,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,1118282.02,1118282.02,1.0,17267,17267
2021-01-10,2021-01-11,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,213.0,213.00,1.0,4,4
2021-01-10,2021-01-11,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,2272.4,2272.40,1.0,58,58
2021-01-10,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-292.50,,0,8
2021-01-10,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-56.26,,0,4
2021-01-10,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-89.70,,0,3
2021-01-10,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,174.23,,0,4
2021-01-10,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,2539.84,,0,32
2021-01-11,2021-01-11,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-29989.13,-29989.13,1.0,596,596
2021-01-11,2021-01-11,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-66738.46,-66738.46,1.0,1221,1221
2021-01-11,2021-01-11,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3737.5,-3737.50,1.0,85,85
2021-01-11,2021-01-11,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3588.44,3588.44,1.0,76,76
2021-01-11,2021-01-11,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1638581.71,1638581.71,1.0,12978,12978
2021-01-11,2021-01-11,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2428524.2,2428524.20,1.0,31827,31827
2021-01-11,2021-01-11,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,1552.1000000000001,1552.10,1.0000000000000002,20,20
2021-01-11,2021-01-11,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,174420.19999999998,174420.20,0.9999999999999998,5486,5486
2021-01-11,2021-01-11,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,883.0,883.00,1.0,8,8
2021-01-11,2021-01-12,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-3926.51,-3926.51,1.0,105,105
2021-01-11,2021-01-12,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-18133.44,-18133.44,1.0,279,279
2021-01-11,2021-01-12,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-777.4,-777.40,1.0,22,22
2021-01-11,2021-01-12,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2114.58,2114.58,1.0,40,40
2021-01-11,2021-01-12,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,211184.68,211184.68,1.0,2243,2243
2021-01-11,2021-01-12,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,804592.37,804592.37,1.0,11943,11943
2021-01-11,2021-01-12,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,232.0,232.00,1.0,4,4
2021-01-11,2021-01-12,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,1853.8,1853.80,1.0,40,40
2021-01-11,2021-01-12,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,32.83,32.83,1.0,2,2
2021-01-11,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-473.75,,0,9
2021-01-11,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-1792.20,,0,1
2021-01-11,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-197.17,,0,7
2021-01-11,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,4456.10,,0,44
2021-01-12,2021-01-12,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-31376.43,-31376.43,1.0,634,634
2021-01-12,2021-01-12,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-89764.86,-89764.86,1.0,1402,1402
2021-01-12,2021-01-12,Refunds_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,-35.0,-35.00,1.0,1,1
2021-01-12,2021-01-12,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-4664.4,-4664.40,1.0,121,121
2021-01-12,2021-01-12,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3606.98,3606.98,1.0,91,91
2021-01-12,2021-01-12,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1418766.67,1418766.67,1.0,11189,11189
2021-01-12,2021-01-12,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR,Order,8.0,8.00,1.0,1,1
2021-01-12,2021-01-12,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2723857.43,2723857.43,1.0,34252,34252
2021-01-12,2021-01-12,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR_Safe,Order,8.0,8.00,1.0,1,1
2021-01-12,2021-01-12,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,3781.0,3781.00,1.0,26,26
2021-01-12,2021-01-12,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,187060.1,187060.10,1.0,5972,5972
2021-01-12,2021-01-12,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,18.0,18.00,1.0,1,1
2021-01-12,2021-01-13,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-5347.29,-5347.29,1.0,107,107
2021-01-12,2021-01-13,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-15110.95,-15110.95,1.0,317,317
2021-01-12,2021-01-13,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-672.75,-672.75,1.0,23,23
2021-01-12,2021-01-13,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,3038.59,3038.59,1.0,59,59
2021-01-12,2021-01-13,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,234900.7,234900.70,1.0,2557,2557
2021-01-12,2021-01-13,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,914756.62,914756.62,1.0,13309,13309
2021-01-12,2021-01-13,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,39.0,39.00,1.0,2,2
2021-01-12,2021-01-13,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,1356.3999999999999,1356.40,0.9999999999999998,46,46
2021-01-12,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-3657.25,,0,28
2021-01-12,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-8507.40,,0,50
2021-01-12,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-65737.34,,0,337
2021-01-12,,Refunds_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,,RappiPay,,-190.00,,0,3
2021-01-12,,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,,Prime,,-4762.20,,0,88
2021-01-12,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,94.18,,0,2
2021-01-12,,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,1471.11,,0,22
2021-01-13,2021-01-13,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-24256.510000000002,-24256.51,1.0000000000000002,476,476
2021-01-13,2021-01-13,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-57109.88,-57109.88,1.0,995,995
2021-01-13,2021-01-13,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-3289.0,-3289.00,1.0,93,93
2021-01-13,2021-01-13,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,6558.98,6558.98,1.0,134,134
2021-01-13,2021-01-13,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,1451915.5,1451915.50,1.0,11437,11437
2021-01-13,2021-01-13,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,2703556.33,2703556.33,1.0,36037,36037
2021-01-13,2021-01-13,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,1262.38,1262.38,1.0,16,16
2021-01-13,2021-01-13,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,183576.1,183576.10,1.0,5878,5878
2021-01-13,2021-01-13,Ventas_others,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,RappiPay,82.0,82.00,1.0,2,2
2021-01-13,2021-01-14,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,-5081.09,-5081.09,1.0,95,95
2021-01-13,2021-01-14,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,-16085.69,-16085.69,1.0,273,273
2021-01-13,2021-01-14,Refunds_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,-538.2,-538.20,1.0,9,9
2021-01-13,2021-01-14,Ventas_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,RappiBR_GooglePay,Order,2555.42,2555.42,1.0,57,57
2021-01-13,2021-01-14,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,RappiBR_Safe,Order,228458.97,228458.97,1.0,2532,2532
2021-01-13,2021-01-14,Ventas_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,RappiBR,Order,976826.56,976826.56,1.0,14294,14294
2021-01-13,2021-01-14,Ventas_others,9jKyGo93uycAm6SHdYQoFq1qPHl,Adyen,RappiBR_Pay,RappiPay,1655.5,1655.50,1.0,17,17
2021-01-13,2021-01-14,Ventas_others,AtDm0jFt546Yb99d2luT1iHRDp3,Adyen,RappiBR_Loyalty,Prime,1016.5999999999999,1016.60,0.9999999999999999,34,34
2021-01-13,,Refunds_orders,1IA6WE9TFgv1V4GwfYdq6hENJ6W,Adyen,,Order,,-490.66,,0,13
2021-01-13,,Refunds_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,-50.00,,0,1
2021-01-13,,Refunds_orders,YYihqqY7qTpuME1HIkQgri5T7nk,Adyen,,Order,,-91.82,,0,3
2021-01-13,,Ventas_orders,YU3bdD6yq010mJ9mNdL88EXj3p9,Adyen,,Order,,42.72,,0,1
